Ad clicked Date,Ad Title/Id
2026/02/02 13:01:35 UTC,1133680004
2024/09/27 21:33:32 UTC,400504546
2026/02/04 19:15:11 UTC,1107188163
2024/09/27 21:33:32 UTC,400504546
2026/02/04 19:15:11 UTC,1107188163
2024/10/06 00:14:37 UTC,482336116
2026/02/05 11:42:38 UTC,958000496
2024/10/06 00:14:37 UTC,482336116
2026/02/06 15:05:33 UTC,1107188163
2024/10/15 13:04:28 UTC,535041546
2026/02/06 15:05:34 UTC,1107188163
2024/10/23 02:19:37 UTC,145111864
2026/02/11 01:41:28 UTC,1128398024
2024/10/23 15:08:40 UTC,427426894
2026/02/10 00:43:34 UTC,642913383
2024/10/28 20:29:38 UTC,312038286
2026/02/10 00:43:36 UTC,642913383
2024/11/04 00:40:17 UTC,145111864
2026/02/11 16:24:48 UTC,1175490503
2024/10/30 14:07:43 UTC,145111864
2026/02/11 16:24:50 UTC,145111864
2024/11/06 04:13:20 UTC,523841054
2026/02/11 19:23:32 UTC,870090104
2024/11/05 16:24:22 UTC,523850854
2026/02/11 19:23:33 UTC,870090104
2024/11/05 16:24:36 UTC,523850854
2026/02/11 19:23:33 UTC,870090104
2024/11/06 15:23:45 UTC,523850854
2026/02/11 19:23:34 UTC,870090104
2024/11/11 11:31:02 UTC,145111864
2026/02/11 16:24:28 UTC,145111864
2024/11/11 11:31:25 UTC,560811346
2026/02/17 00:31:08 UTC,1122983453
2024/11/11 11:32:05 UTC,560811346
2026/02/17 17:48:22 UTC,523840764
2024/11/16 03:53:21 UTC,145111864
2026/02/19 21:15:44 UTC,1178389323
2024/11/16 00:16:30 UTC,145111864
2026/02/20 18:12:11 UTC,1157532566
2024/11/15 11:37:34 UTC,377044176
2026/02/20 18:12:12 UTC,1157532566
2024/11/17 12:19:24 UTC,529510114
2026/02/20 18:12:12 UTC,1157532566
2024/11/17 12:21:44 UTC,491971946
2026/02/20 18:12:12 UTC,1157532566
2024/11/17 12:23:43 UTC,560262146
2026/02/20 18:12:13 UTC,1157532566
2024/11/18 01:35:58 UTC,145111864
2026/02/23 01:14:40 UTC,1081725614
2024/11/19 18:37:01 UTC,427698984
2026/02/20 18:12:14 UTC,1157532566
2024/11/20 11:33:08 UTC,503981326
2026/02/25 11:45:02 UTC,1058318696
2024/11/20 11:33:42 UTC,145111864
2026/02/27 20:09:01 UTC,1177279813
2024/11/20 11:36:39 UTC,507225483
2026/02/27 20:09:10 UTC,1177279813
2024/11/20 11:43:54 UTC,532168603
2026/02/27 20:09:01 UTC,1177279813
2024/11/23 13:23:45 UTC,145111864
2026/02/27 20:09:07 UTC,1177279813
2024/11/22 11:38:23 UTC,523841054
2026/03/01 13:39:10 UTC,1324299336
2024/11/22 11:40:00 UTC,427425484
2026/03/03 11:35:35 UTC,1175218123
2024/11/24 00:30:55 UTC,145111864
2024/11/22 22:44:27 UTC,523490594
2024/11/24 18:34:20 UTC,145111864
2024/11/23 18:58:05 UTC,521546013
2024/11/25 14:04:59 UTC,540905143
2024/11/25 01:04:42 UTC,535736823
2024/11/27 22:08:59 UTC,535195603
2024/11/25 11:32:26 UTC,427698984
2024/11/29 01:28:50 UTC,517755826
2024/11/29 01:28:53 UTC,517755826
2024/11/30 00:44:31 UTC,534646186
2024/11/30 00:44:34 UTC,534646186
2024/12/02 01:12:25 UTC,566850406
2024/12/02 01:13:20 UTC,535732003
2024/11/29 04:37:08 UTC,145111864
2024/11/29 04:37:25 UTC,145111864
2024/11/21 02:43:13 UTC,517755826
2024/11/21 02:43:31 UTC,427698984
2024/12/03 02:05:43 UTC,548243926
2024/11/30 12:45:14 UTC,523490594
2024/11/30 12:45:20 UTC,540412753
2024/12/03 11:25:34 UTC,491971946
2024/12/03 19:31:32 UTC,523490594
2024/12/07 19:12:30 UTC,312028496
2024/12/07 19:14:42 UTC,145111864
2024/12/11 14:54:54 UTC,145111864
2024/12/11 14:54:57 UTC,414610326
2024/12/20 12:55:06 UTC,600548866
2024/12/24 02:29:33 UTC,600548866
2024/12/30 15:33:26 UTC,532002913
2024/12/30 15:33:28 UTC,532002913
2025/01/01 23:03:21 UTC,532002913
2025/01/01 23:03:22 UTC,600548866
2025/01/01 23:03:22 UTC,600548866
2025/01/14 02:09:04 UTC,483228953
2025/01/14 02:09:09 UTC,616415026
2025/01/14 02:09:09 UTC,616415026
